epoch,train_loss,train_acc,val_loss,val_acc
1,2.0298142638995493,23.836424957841484,1.9487652075596344,28.04928131416838
2,1.9048407781038352,28.45699831365936,1.8948050294166956,30.882956878850102
3,1.8448903427707206,31.290050590219224,1.7517861066720424,35.70841889117043
4,1.7982775839112646,33.05789769533446,1.6763898409329927,36.61190965092403
5,1.7647276074766256,34.898819561551434,1.7160485356281965,37.227926078028744
6,1.7246417973538954,36.74255199550309,1.580690215795468,43.100616016427104
7,1.689035318738265,38.15064643057897,1.598361686254159,41.86858316221766
8,1.6422309030731805,39.68802698145025,1.5111394769106157,45.95482546201232
9,1.6195150519446504,40.826306913996625,1.464889054115002,47.59753593429158
10,1.5953054470981625,41.492411467116355,1.4658112556506426,47.57700205338809
11,1.5721652833677882,43.08600337268128,1.4529856046040852,47.125256673511295
12,1.5469979772464835,43.611579539066895,1.4201912406163337,47.90554414784394
13,1.5358176197079445,43.79707700955593,1.4268227479396722,47.96714579055441
14,1.5085254856150785,44.904440697020796,1.4086129573675303,48.37782340862423
15,1.5012449686475795,45.50028105677347,1.3567157922646937,49.917864476386036
16,1.4831388258247924,46.27318718381113,1.3707433755581195,50.30800821355236
17,1.4785454693458062,46.11017425519955,1.3423164517451556,50.616016427104725
18,1.463894700832504,46.91118605958403,1.2982373466858497,51.80698151950719
19,1.4538123929243294,46.897133220910625,1.3134593199460933,52.772073921971256
20,1.432282117630938,47.82181000562114,1.2819366867725666,52.8952772073922
21,1.424897912594912,48.462619449128724,1.2930755951465704,52.75154004106776
22,1.4171848730217638,48.74086565486228,1.2716244153487377,53.83983572895277
23,1.4071045783783893,48.867341202922994,1.2355504402747521,54.80492813141684
24,1.3977529719579134,48.89263631253513,1.2654200379665081,54.2299794661191
25,1.3781691215021148,49.65711073636874,1.246995047116891,54.80492813141684
26,1.3853455871986828,49.69364811691962,1.2061260923361168,56.16016427104723
27,1.3685194086685455,50.281056773468244,1.2168489006849437,55.17453798767967
28,1.355462467070106,50.82349634626195,1.2000399109644768,56.85831622176591
29,1.3541960296013373,50.72793704328274,1.1761598663452344,57.04312114989733
30,1.33440939042208,51.77908937605396,1.2466228558466985,54.86652977412731
31,1.3232185780573233,51.84373243395166,1.1968029492940657,56.85831622176591
32,1.3183226988469954,52.256885890949974,1.146060694486667,57.987679671457904
33,1.3114670806651494,52.366498032602586,1.1598488413370573,58.09034907597536
34,1.2993750417832848,52.92580101180438,1.161425083111494,58.60369609856263
35,1.3035292170888229,52.934232715008434,1.1347499207044258,58.747433264887064
36,1.2902674717868832,53.27150084317032,1.1592755287121503,58.6652977412731
37,1.2742728912573067,54.00224845418774,1.1564386578706594,58.31622176591376
38,1.2602020956629472,54.21866216975829,1.1480774665490174,58.76796714579056
39,1.2543887315894202,54.54749859471613,1.1094074233984337,59.917864476386036
40,1.2551865241081595,54.331084879145585,1.1417511518184955,58.50102669404517
41,1.2446273678927113,55.10961214165261,1.1534908016522725,59.05544147843943
42,1.2390413901788726,55.03934794828555,1.1042834650247524,60.143737166324435
43,1.234369158744812,55.067453625632375,1.1367351244657466,59.69199178644764
44,1.220913540330722,56.10736368746487,1.1312222633606348,59.856262833675565
45,1.2117823310893217,55.82911748173131,1.094418452336238,61.37577002053388
46,1.2096012706379238,55.94997189432265,1.1115032663712134,60.328542094455855
47,1.2023567600215939,56.39123102866779,1.1168135419870033,60.12320328542094
48,1.2020229491398489,56.36874648679033,1.1083383682446601,60.53388090349076
49,1.1913170192739089,56.66947723440135,1.0844201002365503,60.69815195071869
50,1.1781139457397323,57.35244519392917,1.0690431059935155,61.51950718685831
51,1.1689447953546648,57.639123102866776,1.0914947558672001,60.82135523613963
52,1.1613502761871695,57.89769533445756,1.0804496774306664,61.827515400410675
53,1.1606787228755813,57.94266441821248,1.086444033262057,61.190965092402465
54,1.1541869059312257,58.22372119168072,1.0680875778198242,61.70431211498973
55,1.1474756000282096,58.54974704890388,1.0342895877666962,62.6694045174538
56,1.1406797663770991,58.600337268128165,1.0507969168516307,62.38193018480493
57,1.1386363493452827,58.690275435638,1.0582284866235194,62.13552361396304
58,1.1244848509915442,58.96852164137156,1.050754834444095,62.6694045174538
59,1.1080653495925794,59.70489038785835,1.0207459231217701,63.49075975359343
60,1.1126930507824575,59.620573355817875,1.043414213718512,63.01848049281314
61,1.104704494956586,59.985947161326585,1.0246687172315059,63.65503080082136
62,1.0983903324432511,60.16863406408095,1.016656885544459,63.880903490759756
63,1.089413839064056,60.43563799887577,1.0332026940125685,63.53182751540041
64,1.081446493057896,60.60146149522203,1.019784886867572,63.47022587268994
65,1.0865122875292523,60.494659921304105,1.0243720672069452,63.51129363449692
66,1.0774045162063708,60.837549184935355,1.0013319368545825,64.33264887063655
67,1.077162777133983,60.919055649241145,1.0062027825759008,64.2094455852156
68,1.0641269267891809,61.14671163575042,1.0259354603596222,63.921971252566735
69,1.0585362988410236,61.37155705452501,1.0161286554275415,64.6611909650924
70,1.0590591883059028,61.46430578976953,1.0087518493334453,64.45585215605749
71,1.0534550727700158,61.76784710511523,1.0095634743189201,64.12731006160165
72,1.0462921902858953,61.73130972456436,1.0106373811379457,64.08624229979466
73,1.0343945959060312,62.25969645868465,1.0214396638747973,63.921971252566735
74,1.036517824629228,62.25407532321529,1.0171908934911091,63.96303901437371
75,1.029873779780573,62.4283305227656,1.0124170168852196,64.2094455852156
76,1.0226404546833725,62.5716694772344,1.0170527054713323,64.12731006160165
77,1.0270870600244124,62.67284991568297,1.0119976783410096,64.41478439425052
78,1.0164488577585427,62.99044406970208,1.0102868951283968,64.59958932238193
79,1.0189813388337334,62.596964586846546,0.9925212539159335,64.96919917864476
80,1.019411705380721,62.841483979763915,0.9960902982797378,64.62012320328542
81,1.0140503117506452,63.05789769533446,0.9941758559300349,64.6611909650924
82,1.007285629245017,63.59752670039348,0.9964487705475245,65.23613963039014
83,1.0075218647504025,63.51602023608769,0.9975338333692306,65.07186858316221
84,0.997298388601207,63.693086003372684,0.9882680590336139,65.15400410677618
