epoch,train_loss,train_acc,val_loss,val_acc
1,2.0267383044572185,24.103428892636312,1.9166026023718028,29.322381930184804
2,1.8998412082521179,29.280494659921303,1.8199128523851051,32.95687885010267
3,1.8261438277985553,32.268128161888704,1.7310940546867175,37.16632443531827
4,1.7669815999998464,35.002810567734684,1.651663443981073,39.95893223819302
5,1.7134397132791204,37.29061270376616,1.69060264642422,38.76796714579056
6,1.6741754790004209,38.78302417088252,1.5584516983765822,43.38809034907597
7,1.6360490922447588,40.39347948285554,1.5080409401502364,45.64681724845996
8,1.6019580514310934,41.602023608768974,1.4997936410781665,44.90759753593429
9,1.5728491025862934,42.743114109050026,1.4779943548716032,46.91991786447639
10,1.5525186426347966,43.37268128161889,1.3848365896787398,50.677618069815196
11,1.530740582256866,44.17931422147274,1.4078217897659693,48.747433264887064
12,1.5061270002838518,45.17425519955031,1.4385535380779169,47.92607802874743
13,1.495815634727478,45.356942102304664,1.4083485465783339,47.92607802874743
14,1.4701983902951796,46.54019111860596,1.3700717871005719,50.73921971252567
15,1.4586185332682493,47.03204047217538,1.3347128155903938,51.62217659137577
16,1.4485442839938103,47.077009555930296,1.377151791866009,50.86242299794661
17,1.4330172062777786,47.70095559302979,1.3240172282243385,51.93018480492813
18,1.414857989592518,48.44294547498595,1.2882618735998104,53.100616016427104
19,1.4105691339472215,48.698707138842046,1.2921893031169207,53.3264887063655
20,1.395782402093462,49.36762225969646,1.2525087671402173,54.37371663244353
21,1.3861990592462554,49.48004496908376,1.2707299376145387,53.26488706365503
22,1.3674168959796,50.368184373243395,1.227912445863088,55.441478439425055
23,1.3647743999529227,50.56773468240585,1.2421017518410316,55.35934291581109
24,1.359432440867527,50.8459808881394,1.236259061556596,55.97535934291581
25,1.3417959449102552,51.172006745362566,1.170284479092329,57.45379876796714
26,1.3306086637990937,51.537380550871276,1.2364876491901202,55.19507186858316
27,1.3176473134713207,52.20067453625632,1.2290242039240324,55.97535934291581
28,1.316867739605389,52.13322091062395,1.2086454706314282,55.893223819301845
29,1.3059271908492494,52.12197863968522,1.1700544235033867,57.28952772073922
30,1.303370206904926,52.50983698707139,1.1897501953137226,56.34496919917864
31,1.2868904630057245,53.57504215851602,1.1588304898677728,58.68583162217659
32,1.2789078820094788,53.79707700955593,1.1735407236294868,57.82340862422998
33,1.275562857552398,53.52164137155705,1.1245901164336083,58.64476386036961
34,1.26205144554591,54.07813378302417,1.150716850390801,57.08418891170431
35,1.2565056312856058,54.31703204047218,1.1548669116619306,57.700205338809035
36,1.2467379355602126,54.7442383361439,1.122715834623728,59.46611909650924
37,1.2309980283109405,55.663293985385046,1.1252885506703303,58.85010266940452
38,1.2313549790879805,55.3991006183249,1.13043435720297,59.81519507186858
39,1.2212445547254822,55.598650927487355,1.1204812954633663,59.81519507186858
40,1.213308538893144,55.74198988195616,1.11899794676365,59.034907597535934
41,1.2114304372732587,55.826306913996625,1.1336745879588983,59.69199178644764
42,1.1998118839675573,56.5823496346262,1.1047257620554705,60.082135523613964
43,1.1862120128792824,56.88308038223721,1.1174795039189167,59.917864476386036
44,1.1784859955739633,57.33558178752108,1.1242106801424272,60.143737166324435
45,1.1767940943618473,57.41708825182687,1.1033166837997925,61.190965092402465
46,1.1670756848167172,57.596964586846546,1.05948849213429,62.299794661190965
47,1.159728553440931,57.41989881956155,1.0881874653009267,61.190965092402465
48,1.1588194891274404,57.771219786396856,1.0704343181390028,60.8829568788501
49,1.1517808797548144,58.1787521079258,1.0646205116540959,61.68377823408624
50,1.1421053231620102,58.62282181000562,1.0358450298125927,62.8952772073922
51,1.1361255986656216,58.78302417088252,1.0877224741837916,61.17043121149897
52,1.1216393016653954,59.42102304665543,1.0752306213745704,61.62217659137577
53,1.1121460327999197,59.482855536818434,1.0581272068696144,62.114989733059545
54,1.1100382185239586,59.72175379426644,1.0133654192472115,63.36755646817249
55,1.1022956720787844,60.13209668353007,1.032622394653467,63.30595482546201
56,1.0953816338408766,60.227655986509276,1.0237190547661903,63.65503080082136
57,1.0873996057956339,60.62956717256886,1.0142153279903607,63.162217659137575
58,1.0866869921735722,60.60146149522203,1.0165075675035133,63.94250513347023
59,1.0743155741005492,60.87689713322091,1.0396396479545496,62.68993839835729
60,1.0721680772819107,61.034288926363125,1.0119829582862365,64.14784394250513
61,1.0613770349849043,61.318156267566046,0.9944680249079679,64.84599589322382
62,1.0587780580675001,61.427768409218665,0.9935099153946607,64.96919917864476
63,1.0506351588012504,61.944912872400224,1.012481566423025,63.860369609856264
64,1.04651171076212,61.93648116919618,1.009268581103056,64.25051334702259
65,1.043112351740007,62.11354693648117,0.9782589574654897,65.13347022587268
66,1.0349180833470049,62.12759977515458,1.0123228086875036,63.90143737166324
67,1.030985433635094,62.32996065205172,0.9810351370236813,65.40041067761807
68,1.0252352543443226,62.481731309724566,0.9876581101845472,65.35934291581108
69,1.0129068024295698,63.08600337268128,1.0075359245141347,64.35318275154005
70,1.0169026495741427,63.13940415964025,1.0155242364376018,64.82546201232033
71,1.0085384112467868,63.26025857223159,0.9861083198816348,64.98973305954826
72,1.0055715660397098,63.173130972456434,0.9772422030950204,65.37987679671458
73,0.9986759094025591,63.76053962900506,0.988655366958716,65.37987679671458
74,0.9953938385994314,63.61720067453626,0.9818850228419671,65.68788501026694
75,0.9884484866969019,63.802698145025296,0.9793532872811342,65.70841889117042
76,0.9920405001520253,63.785834738617204,0.9771802914448273,65.93429158110882
77,0.9820823300656655,63.884204609331086,0.9901013061022147,65.1129363449692
78,0.9776891276990767,64.30297920179876,1.0061830274569683,64.86652977412732
79,0.9813303192742437,64.33389544688028,0.9790910421273648,65.85215605749487
80,0.9725899334005315,64.73299606520517,0.978700693601217,65.54414784394251
81,0.9708040101493863,64.81169196177628,0.9694372270351801,65.97535934291581
82,0.9670933480743024,64.60370994940978,0.9696556322085552,66.05749486652978
83,0.9602056224997952,64.8875772906127,0.9833230735399784,66.16016427104722
84,0.9611658972801922,65.0646430578977,0.9763656564247913,65.99589322381931
85,0.9537554694165429,65.0786958965711,0.976043660671283,66.26283367556468
86,0.9536416412686273,65.22484541877459,0.9784136773684086,65.87268993839835
87,0.9555620190908583,65.2079820123665,0.9677478862114441,65.93429158110882
88,0.9510210186457463,65.2079820123665,0.9703003404996334,65.70841889117042
89,0.9547923346646399,65.12085441259134,0.969623809059461,65.60574948665298
90,0.9441957267925893,65.50028105677347,0.9689611804026824,65.85215605749487
91,0.954848251325621,64.93254637436762,0.9689029898398962,65.83162217659138
92,0.9502903083674341,65.7335581787521,0.9713262632871286,65.60574948665298
93,0.9385739916520153,65.78695896571108,0.9684884231059979,65.99589322381931
94,0.9437666887002025,65.415964024733,0.9698955271488581,66.09856262833675
95,0.9423779116260061,65.76447442383362,0.967877827011622,65.89322381930185
96,0.9491183558385149,65.29229904440697,0.9691946640228614,65.91375770020534
97,0.9432936829628704,65.57897695334458,0.9708531334614142,65.95482546201232
98,0.9436888077276216,65.71107363687464,0.9707731211032623,65.89322381930185
99,0.9407736298849256,65.66891512085441,0.9705588458440243,65.93429158110882
100,0.9395716282532369,65.57335581787521,0.9706680213029568,65.93429158110882
